Source Name	Sample Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Strain]	Term Source REF	Term Accession Number	Characteristics[Animal Source]	Characteristics[sex]	Term Source REF	Term Accession Number	Characteristics[age]	Unit	Term Source REF	Term Accession Number	Characteristics[Material Type]	Term Source REF	Term Accession Number	Characteristics[diet]	Comment[Feeding Schedule]	Characteristics[Final Body Weight]	Unit	Term Source REF	Term Accession Number	Factor Value[Partial Weight Bearing]	Factor Value[Time]	Unit	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[light cycle]	Parameter Value[Euthanasia Method]	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[Sample Preservation Method]	Term Source REF	Term Accession Number	Parameter Value[Sample Storage Temperature]	Unit	Term Source REF	Term Accession Number
511704	511704_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	491.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511705	511705_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	467.4	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
515406	515406_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	483.4	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
515407	515407_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	447.9	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
491049	491049_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	396.4	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
491050	491050_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	408.4	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
491058	491058_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	418.7	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
494310	494310_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	497.4	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509767	509767_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	408.6	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509768	509768_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	400.5	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509776	509776_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	398.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511685	511685_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	471.3	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511697	511697_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	444.5	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511699	511699_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	468.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511703	511703_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	444.4	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511708	511708_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	487.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	40% of normal loading (PWB40)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
494305	494305_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	486.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
494306	494306_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	491	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
494309	494309_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	448.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
494311	494311_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	507.6	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509765	509765_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	402.5	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509766	509766_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	398.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509769	509769_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	401.7	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511689	511689_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	481.7	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511696	511696_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	467.8	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511702	511702_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	466.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511707	511707_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	474.7	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511709	511709_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	474.5	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
